,id,season,stage,date,match_api_id,home_team_goal,away_team_goal,home_team,away_team,league
19754,19755,2008/2009,19,2008-12-20,490090,0,0,Heart of Midlothian,Dundee United,Scotland Premier League
19755,19756,2008/2009,19,2008-12-20,490091,0,1,Kilmarnock,St. Mirren,Scotland Premier League
19756,19757,2008/2009,19,2008-12-20,490092,0,3,Inverness Caledonian Thistle,Aberdeen,Scotland Premier League
19757,19758,2008/2009,19,2008-12-21,490093,0,3,Falkirk,Celtic,Scotland Premier League
19758,19759,2008/2009,19,2008-12-20,490094,2,0,Hamilton Academical FC,Motherwell,Scotland Premier League
19759,19760,2008/2009,2,2008-08-16,489987,2,0,Rangers,Heart of Midlothian,Scotland Premier League
19760,19761,2008/2009,2,2008-08-17,489988,1,1,Dundee United,Celtic,Scotland Premier League
19761,19762,2008/2009,2,2008-08-16,489989,0,1,Motherwell,Aberdeen,Scotland Premier League
19762,19763,2008/2009,2,2008-08-16,489990,3,2,Hibernian,Falkirk,Scotland Premier League
19763,19764,2008/2009,2,2008-08-16,489991,0,1,Inverness Caledonian Thistle,Hamilton Academical FC,Scotland Premier League
19764,19765,2008/2009,2,2008-08-16,489992,0,0,St. Mirren,Kilmarnock,Scotland Premier League
19765,19766,2008/2009,20,2008-12-27,490095,0,1,Rangers,Celtic,Scotland Premier League
19766,19767,2008/2009,20,2008-12-27,490096,1,0,Dundee United,Falkirk,Scotland Premier League
19767,19768,2008/2009,20,2008-12-27,490097,3,2,Motherwell,Inverness Caledonian Thistle,Scotland Premier League
19768,19769,2008/2009,20,2008-12-27,490098,2,4,Hibernian,Kilmarnock,Scotland Premier League
19769,19770,2008/2009,20,2008-12-27,490099,1,0,Aberdeen,Heart of Midlothian,Scotland Premier League
19770,19771,2008/2009,20,2008-12-27,490100,1,0,St. Mirren,Hamilton Academical FC,Scotland Premier League
19771,19772,2008/2009,21,2009-01-03,490101,2,2,Celtic,Dundee United,Scotland Premier League
19772,19773,2008/2009,21,2009-01-03,490102,0,0,Heart of Midlothian,Hibernian,Scotland Premier League
19773,19774,2008/2009,21,2009-01-04,490103,0,3,Inverness Caledonian Thistle,Rangers,Scotland Premier League
19774,19775,2008/2009,21,2009-01-03,490104,0,0,St. Mirren,Motherwell,Scotland Premier League
19775,19776,2008/2009,21,2009-01-03,490105,1,1,Falkirk,Kilmarnock,Scotland Premier League
19776,19777,2008/2009,21,2009-01-03,490106,2,0,Hamilton Academical FC,Aberdeen,Scotland Premier League
19777,19778,2008/2009,22,2009-01-17,490107,3,1,Rangers,Falkirk,Scotland Premier League
19778,19779,2008/2009,22,2009-01-18,490108,0,4,Dundee United,Motherwell,Scotland Premier League
19779,19780,2008/2009,22,2009-01-17,490109,2,0,Hibernian,St. Mirren,Scotland Premier League
19780,19781,2008/2009,22,2009-01-17,490110,0,2,Kilmarnock,Heart of Midlothian,Scotland Premier League
19781,19782,2008/2009,22,2009-01-18,490111,4,2,Aberdeen,Celtic,Scotland Premier League
19782,19783,2008/2009,22,2009-01-17,490112,1,0,Hamilton Academical FC,Inverness Caledonian Thistle,Scotland Premier League
19783,19784,2008/2009,23,2009-01-24,490113,3,1,Celtic,Hibernian,Scotland Premier League
19784,19785,2008/2009,23,2009-01-24,490114,3,2,Dundee United,St. Mirren,Scotland Premier League
19785,19786,2008/2009,23,2009-01-24,490115,1,1,Motherwell,Falkirk,Scotland Premier League
19786,19787,2008/2009,23,2009-01-24,490116,3,2,Heart of Midlothian,Inverness Caledonian Thistle,Scotland Premier League
19787,19788,2008/2009,23,2009-01-25,490117,0,1,Kilmarnock,Hamilton Academical FC,Scotland Premier League
19788,19789,2008/2009,23,2009-01-24,490118,0,0,Aberdeen,Rangers,Scotland Premier League
19789,19790,2008/2009,24,2009-01-31,490119,2,0,Rangers,Dundee United,Scotland Premier League
19790,19791,2008/2009,24,2009-01-31,490120,1,1,Hibernian,Motherwell,Scotland Premier League
19791,19792,2008/2009,24,2009-02-01,490121,0,0,Inverness Caledonian Thistle,Celtic,Scotland Premier League
19792,19793,2008/2009,24,2009-01-31,490122,1,1,St. Mirren,Kilmarnock,Scotland Premier League
19793,19794,2008/2009,24,2009-01-31,490123,1,0,Falkirk,Aberdeen,Scotland Premier League
19794,19795,2008/2009,24,2009-01-31,490124,2,0,Hamilton Academical FC,Heart of Midlothian,Scotland Premier League
19795,19796,2008/2009,25,2009-02-15,490125,0,0,Celtic,Rangers,Scotland Premier League
19796,19797,2008/2009,25,2009-02-14,490126,1,1,Dundee United,Inverness Caledonian Thistle,Scotland Premier League
19797,19798,2008/2009,25,2009-02-14,490127,1,0,Motherwell,Hamilton Academical FC,Scotland Premier League
19798,19799,2008/2009,25,2009-02-14,490128,2,1,Heart of Midlothian,Aberdeen,Scotland Premier League
19799,19800,2008/2009,25,2009-02-14,490129,1,1,Kilmarnock,Hibernian,Scotland Premier League
19800,19801,2008/2009,25,2009-02-14,490130,2,2,St. Mirren,Falkirk,Scotland Premier League
19801,19802,2008/2009,26,2009-02-21,490131,3,1,Rangers,Kilmarnock,Scotland Premier League
19802,19803,2008/2009,26,2009-02-22,490132,1,1,Motherwell,Celtic,Scotland Premier League
19803,19804,2008/2009,26,2009-02-21,490133,1,1,Heart of Midlothian,St. Mirren,Scotland Premier League
19804,19805,2008/2009,26,2009-02-21,490134,2,2,Aberdeen,Dundee United,Scotland Premier League
19805,19806,2008/2009,26,2009-02-21,490135,2,0,Inverness Caledonian Thistle,Hibernian,Scotland Premier League
19806,19807,2008/2009,26,2009-02-21,490136,1,2,Falkirk,Hamilton Academical FC,Scotland Premier League
19807,19808,2008/2009,27,2009-02-28,490137,7,0,Celtic,St. Mirren,Scotland Premier League
19808,19809,2008/2009,27,2009-02-28,490138,0,1,Dundee United,Heart of Midlothian,Scotland Premier League
19809,19810,2008/2009,27,2009-02-28,490139,0,0,Hibernian,Falkirk,Scotland Premier League
19810,19811,2008/2009,27,2009-02-28,490140,0,0,Aberdeen,Kilmarnock,Scotland Premier League
19811,19812,2008/2009,27,2009-02-28,490141,1,2,Inverness Caledonian Thistle,Motherwell,Scotland Premier League
19812,19813,2008/2009,27,2009-02-28,490142,0,1,Hamilton Academical FC,Rangers,Scotland Premier League
19813,19814,2008/2009,28,2009-03-04,490143,0,1,Rangers,Inverness Caledonian Thistle,Scotland Premier League
19814,19815,2008/2009,28,2009-03-04,490144,2,1,Heart of Midlothian,Motherwell,Scotland Premier League
19815,19816,2008/2009,28,2009-03-04,490145,1,2,Kilmarnock,Celtic,Scotland Premier League
19816,19817,2008/2009,28,2009-03-03,490146,1,1,St. Mirren,Aberdeen,Scotland Premier League
19817,19818,2008/2009,28,2009-03-03,490147,0,1,Falkirk,Dundee United,Scotland Premier League
19818,19819,2008/2009,28,2009-03-04,490148,0,1,Hamilton Academical FC,Hibernian,Scotland Premier League
19819,19820,2008/2009,29,2009-04-08,490149,4,0,Celtic,Falkirk,Scotland Premier League
19820,19821,2008/2009,29,2009-03-14,490150,2,1,Motherwell,Dundee United,Scotland Premier League
19821,19822,2008/2009,29,2009-03-14,490151,1,0,Hibernian,Heart of Midlothian,Scotland Premier League
19822,19823,2008/2009,29,2009-03-14,490152,1,0,Aberdeen,Hamilton Academical FC,Scotland Premier League
19823,19824,2008/2009,29,2009-03-14,490153,2,1,Inverness Caledonian Thistle,Kilmarnock,Scotland Premier League
19824,19825,2008/2009,29,2009-04-08,490154,1,2,St. Mirren,Rangers,Scotland Premier League
19825,19826,2008/2009,3,2008-08-23,489993,3,0,Celtic,Falkirk,Scotland Premier League
19826,19827,2008/2009,3,2008-08-23,489994,1,1,Motherwell,Dundee United,Scotland Premier League
19827,19828,2008/2009,3,2008-08-23,489995,2,1,Heart of Midlothian,St. Mirren,Scotland Premier League
19828,19829,2008/2009,3,2008-08-23,489996,1,0,Kilmarnock,Hamilton Academical FC,Scotland Premier League
19829,19830,2008/2009,3,2008-08-23,489997,1,1,Aberdeen,Rangers,Scotland Premier League
19830,19831,2008/2009,3,2008-08-23,489998,1,1,Inverness Caledonian Thistle,Hibernian,Scotland Premier League
19831,19832,2008/2009,30,2009-03-21,490155,2,2,Rangers,Heart of Midlothian,Scotland Premier League
19832,19833,2008/2009,30,2009-03-22,490156,2,2,Dundee United,Celtic,Scotland Premier League
19833,19834,2008/2009,30,2009-03-21,490157,0,0,Hibernian,Aberdeen,Scotland Premier League
19834,19835,2008/2009,30,2009-03-21,490158,0,0,Kilmarnock,Motherwell,Scotland Premier League
19835,19836,2008/2009,30,2009-03-21,490159,4,0,Falkirk,Inverness Caledonian Thistle,Scotland Premier League
19836,19837,2008/2009,30,2009-03-21,490160,0,0,Hamilton Academical FC,St. Mirren,Scotland Premier League
19837,19838,2008/2009,31,2009-04-04,490161,4,0,Celtic,Hamilton Academical FC,Scotland Premier League
19838,19839,2008/2009,31,2009-04-04,490162,2,2,Dundee United,Hibernian,Scotland Premier League
19839,19840,2008/2009,31,2009-04-04,490164,1,1,Motherwell,Aberdeen,Scotland Premier League
19840,19841,2008/2009,31,2009-04-04,490165,3,1,Heart of Midlothian,Kilmarnock,Scotland Premier League
19841,19842,2008/2009,31,2009-04-04,490166,2,1,Inverness Caledonian Thistle,St. Mirren,Scotland Premier League
19842,19843,2008/2009,31,2009-04-05,490167,0,1,Falkirk,Rangers,Scotland Premier League
19843,19844,2008/2009,32,2009-04-11,490168,3,1,Rangers,Motherwell,Scotland Premier League
19844,19845,2008/2009,32,2009-04-11,490169,1,1,Heart of Midlothian,Celtic,Scotland Premier League
19845,19846,2008/2009,32,2009-04-11,490170,3,0,Kilmarnock,Falkirk,Scotland Premier League
19846,19847,2008/2009,32,2009-04-11,490171,1,0,Aberdeen,Inverness Caledonian Thistle,Scotland Premier League
19847,19848,2008/2009,32,2009-04-13,490172,1,1,St. Mirren,Hibernian,Scotland Premier League
19848,19849,2008/2009,32,2009-04-11,490173,0,1,Hamilton Academical FC,Dundee United,Scotland Premier League
19849,19850,2008/2009,33,2009-04-18,490174,2,0,Celtic,Aberdeen,Scotland Premier League
19850,19851,2008/2009,33,2009-04-18,490175,0,0,Dundee United,Kilmarnock,Scotland Premier League
19851,19852,2008/2009,33,2009-04-18,490176,0,2,Motherwell,St. Mirren,Scotland Premier League
19852,19853,2008/2009,33,2009-04-19,490177,2,3,Hibernian,Rangers,Scotland Premier League
19853,19854,2008/2009,33,2009-04-18,490178,1,1,Inverness Caledonian Thistle,Hamilton Academical FC,Scotland Premier League
19854,19855,2008/2009,33,2009-04-18,490179,0,0,Falkirk,Heart of Midlothian,Scotland Premier League
19855,19856,2008/2009,34,2009-05-02,643160,1,3,Aberdeen,Celtic,Scotland Premier League
19856,19857,2008/2009,34,2009-05-02,643161,2,1,Falkirk,Motherwell,Scotland Premier League
19857,19858,2008/2009,34,2009-05-02,643162,2,1,Hamilton Academical FC,Kilmarnock,Scotland Premier League
19858,19859,2008/2009,34,2009-05-02,643163,1,2,Hibernian,Dundee United,Scotland Premier League
19859,19860,2008/2009,34,2009-05-02,643164,1,2,St. Mirren,Inverness Caledonian Thistle,Scotland Premier League
19860,19861,2008/2009,34,2009-05-03,643165,2,0,Rangers,Heart of Midlothian,Scotland Premier League
19861,19862,2008/2009,35,2009-05-07,643166,0,1,Heart of Midlothian,Hibernian,Scotland Premier League
19862,19863,2008/2009,35,2009-05-09,643167,1,0,Rangers,Celtic,Scotland Premier League
19863,19864,2008/2009,35,2009-05-07,643168,1,1,Dundee United,Aberdeen,Scotland Premier League
19864,19865,2008/2009,35,2009-05-09,643169,1,1,Kilmarnock,Falkirk,Scotland Premier League
19865,19866,2008/2009,35,2009-05-09,643170,1,3,St. Mirren,Motherwell,Scotland Premier League
19866,19867,2008/2009,35,2009-05-10,643171,1,1,Inverness Caledonian Thistle,Hamilton Academical FC,Scotland Premier League
19867,19868,2008/2009,36,2009-05-12,643172,2,1,Celtic,Dundee United,Scotland Premier League
19868,19869,2008/2009,36,2009-05-13,643173,2,1,Kilmarnock,St. Mirren,Scotland Premier League
19869,19870,2008/2009,36,2009-05-13,643174,2,2,Motherwell,Inverness Caledonian Thistle,Scotland Premier League
19870,19871,2008/2009,36,2009-05-13,643175,0,1,Hamilton Academical FC,Falkirk,Scotland Premier League
19871,19872,2008/2009,36,2009-05-12,643176,0,0,Aberdeen,Heart of Midlothian,Scotland Premier League
19872,19873,2008/2009,36,2009-05-13,643177,1,1,Hibernian,Rangers,Scotland Premier League
19873,19874,2008/2009,37,2009-05-16,643178,2,1,Rangers,Aberdeen,Scotland Premier League
19874,19875,2008/2009,37,2009-05-16,643179,1,0,Kilmarnock,Inverness Caledonian Thistle,Scotland Premier League
19875,19876,2008/2009,37,2009-05-16,643180,3,0,Heart of Midlothian,Dundee United,Scotland Premier League
19876,19877,2008/2009,37,2009-05-16,643181,0,3,Hamilton Academical FC,Motherwell,Scotland Premier League
19877,19878,2008/2009,37,2009-05-16,643182,0,2,Falkirk,St. Mirren,Scotland Premier League
19878,19879,2008/2009,37,2009-05-17,643183,0,0,Hibernian,Celtic,Scotland Premier League
19879,19880,2008/2009,38,2009-05-23,643184,1,2,Motherwell,Kilmarnock,Scotland Premier League
19880,19881,2008/2009,38,2009-05-23,643185,0,1,St. Mirren,Hamilton Academical FC,Scotland Premier League
19881,19882,2008/2009,38,2009-05-23,643186,0,1,Inverness Caledonian Thistle,Falkirk,Scotland Premier League
19882,19883,2008/2009,38,2009-05-24,643187,2,1,Aberdeen,Hibernian,Scotland Premier League
19883,19884,2008/2009,38,2009-05-24,643188,0,0,Celtic,Heart of Midlothian,Scotland Premier League
19884,19885,2008/2009,38,2009-05-24,643189,0,3,Dundee United,Rangers,Scotland Premier League
19885,19886,2008/2009,4,2008-08-31,489999,2,4,Celtic,Rangers,Scotland Premier League
19886,19887,2008/2009,4,2008-08-30,490000,0,2,Dundee United,Kilmarnock,Scotland Premier League
19887,19888,2008/2009,4,2008-08-30,490001,0,1,Hibernian,Motherwell,Scotland Premier League
19888,19889,2008/2009,4,2008-08-30,490002,0,1,St. Mirren,Aberdeen,Scotland Premier League
19889,19890,2008/2009,4,2008-08-30,490003,1,2,Falkirk,Inverness Caledonian Thistle,Scotland Premier League
19890,19891,2008/2009,4,2008-08-30,490004,1,2,Hamilton Academical FC,Heart of Midlothian,Scotland Premier League
19891,19892,2008/2009,5,2008-09-13,490005,2,1,Rangers,Kilmarnock,Scotland Premier League
19892,19893,2008/2009,5,2008-09-13,490006,2,4,Motherwell,Celtic,Scotland Premier League
19893,19894,2008/2009,5,2008-09-13,490007,2,1,Hibernian,Dundee United,Scotland Premier League
19894,19895,2008/2009,5,2008-09-13,490008,1,2,Aberdeen,Hamilton Academical FC,Scotland Premier League
19895,19896,2008/2009,5,2008-09-13,490009,1,2,Inverness Caledonian Thistle,St. Mirren,Scotland Premier League
19896,19897,2008/2009,5,2008-09-13,490010,2,1,Falkirk,Heart of Midlothian,Scotland Premier League
19897,19898,2008/2009,6,2008-09-20,490011,1,0,Heart of Midlothian,Inverness Caledonian Thistle,Scotland Premier League
19898,19899,2008/2009,6,2008-09-21,490012,1,3,Kilmarnock,Celtic,Scotland Premier League
19899,19900,2008/2009,6,2008-09-20,490013,0,1,Aberdeen,Dundee United,Scotland Premier League
19900,19901,2008/2009,6,2008-09-20,490014,1,1,St. Mirren,Falkirk,Scotland Premier League
19901,19902,2008/2009,6,2008-09-20,490015,0,1,Hamilton Academical FC,Hibernian,Scotland Premier League
19902,19903,2008/2009,6,2008-09-21,490016,2,1,Rangers,Motherwell,Scotland Premier League
19903,19904,2008/2009,7,2008-09-27,490017,3,2,Celtic,Aberdeen,Scotland Premier League
19904,19905,2008/2009,7,2008-09-27,490018,3,0,Dundee United,Heart of Midlothian,Scotland Premier League
19905,19906,2008/2009,7,2008-09-27,490019,2,1,Motherwell,St. Mirren,Scotland Premier League
19906,19907,2008/2009,7,2008-09-28,490020,0,3,Hibernian,Rangers,Scotland Premier League
19907,19908,2008/2009,7,2008-09-27,490021,3,1,Inverness Caledonian Thistle,Kilmarnock,Scotland Premier League
19908,19909,2008/2009,7,2008-09-27,490022,4,1,Falkirk,Hamilton Academical FC,Scotland Premier League
19909,19910,2008/2009,8,2008-10-04,490023,4,0,Celtic,Hamilton Academical FC,Scotland Premier League
19910,19911,2008/2009,8,2008-10-04,490024,2,1,Dundee United,Inverness Caledonian Thistle,Scotland Premier League
19911,19912,2008/2009,8,2008-10-04,490025,1,2,Heart of Midlothian,Kilmarnock,Scotland Premier League
19912,19913,2008/2009,8,2008-10-04,490026,1,2,Aberdeen,Hibernian,Scotland Premier League
19913,19914,2008/2009,8,2008-10-05,490027,1,0,St. Mirren,Rangers,Scotland Premier League
19914,19915,2008/2009,8,2008-10-05,490028,3,2,Motherwell,Falkirk,Scotland Premier League
19915,19916,2008/2009,9,2008-11-04,490029,3,3,Rangers,Dundee United,Scotland Premier League
19916,19917,2008/2009,9,2008-10-19,490030,1,1,Hibernian,Heart of Midlothian,Scotland Premier League
19917,19918,2008/2009,9,2008-10-18,490031,1,0,Kilmarnock,Motherwell,Scotland Premier League
19918,19919,2008/2009,9,2008-10-18,490032,1,2,Inverness Caledonian Thistle,Celtic,Scotland Premier League
19919,19920,2008/2009,9,2008-10-18,490033,0,1,Falkirk,Aberdeen,Scotland Premier League
19920,19921,2008/2009,9,2008-10-18,490034,1,2,Hamilton Academical FC,St. Mirren,Scotland Premier League
19921,19922,2009/2010,1,2009-08-15,658731,4,1,Rangers,Falkirk,Scotland Premier League
19922,19923,2009/2010,1,2009-08-17,658732,2,0,Dundee United,Heart of Midlothian,Scotland Premier League
19923,19924,2009/2010,1,2009-08-15,658733,1,3,Aberdeen,Celtic,Scotland Premier League
19924,19925,2009/2010,1,2009-08-15,658734,3,0,Kilmarnock,Hamilton Academical FC,Scotland Premier League
19925,19926,2009/2010,1,2009-08-15,658735,2,1,Hibernian,St. Mirren,Scotland Premier League
19926,19927,2009/2010,1,2009-08-15,658736,2,2,St. Johnstone FC,Motherwell,Scotland Premier League
19927,19928,2009/2010,10,2009-12-15,658785,0,3,Dundee United,Rangers,Scotland Premier League
19928,19929,2009/2010,10,2009-10-31,658786,0,2,St. Mirren,Hamilton Academical FC,Scotland Premier League
19929,19930,2009/2010,10,2009-10-31,658787,3,1,St. Johnstone FC,Falkirk,Scotland Premier League
19930,19931,2009/2010,10,2009-10-31,658788,1,0,Motherwell,Heart of Midlothian,Scotland Premier League
19931,19932,2009/2010,10,2009-10-31,658789,2,0,Hibernian,Aberdeen,Scotland Premier League
19932,19933,2009/2010,10,2009-10-31,658790,3,0,Celtic,Kilmarnock,Scotland Premier League
19933,19934,2009/2010,11,2009-11-07,658857,2,1,Rangers,St. Mirren,Scotland Premier League
19934,19935,2009/2010,11,2009-11-07,658860,0,2,Kilmarnock,Dundee United,Scotland Premier League
19935,19936,2009/2010,11,2009-11-07,658861,0,0,Heart of Midlothian,Hibernian,Scotland Premier League
19936,19937,2009/2010,11,2009-11-07,658862,2,1,Aberdeen,St. Johnstone FC,Scotland Premier League
19937,19938,2009/2010,11,2009-11-07,658863,2,2,Hamilton Academical FC,Motherwell,Scotland Premier League
19938,19939,2009/2010,11,2009-11-08,658864,3,3,Falkirk,Celtic,Scotland Premier League
19939,19940,2009/2010,12,2009-11-21,658865,3,0,Rangers,Kilmarnock,Scotland Premier League
19940,19941,2009/2010,12,2009-11-22,658866,2,1,Dundee United,Celtic,Scotland Premier League
19941,19942,2009/2010,12,2009-11-21,658867,2,0,Falkirk,Hamilton Academical FC,Scotland Premier League
19942,19943,2009/2010,12,2009-11-21,658868,1,2,Heart of Midlothian,St. Johnstone FC,Scotland Premier League
19943,19944,2009/2010,12,2009-11-21,658869,1,1,Motherwell,Aberdeen,Scotland Premier League
19944,19945,2009/2010,12,2009-11-21,658870,1,1,St. Mirren,Hibernian,Scotland Premier League
19945,19946,2009/2010,13,2009-11-28,658871,2,2,Motherwell,Dundee United,Scotland Premier League
19946,19947,2009/2010,13,2009-11-28,658872,1,2,Kilmarnock,Heart of Midlothian,Scotland Premier League
19947,19948,2009/2010,13,2009-11-28,658873,2,0,Hibernian,Falkirk,Scotland Premier League
19948,19949,2009/2010,13,2009-11-28,658874,3,1,Celtic,St. Mirren,Scotland Premier League
19949,19950,2009/2010,13,2009-11-28,658875,1,0,Aberdeen,Rangers,Scotland Premier League
19950,19951,2009/2010,13,2009-11-28,658876,1,1,St. Johnstone FC,Hamilton Academical FC,Scotland Premier League
19951,19952,2009/2010,14,2009-12-05,658877,3,2,Dundee United,St. Mirren,Scotland Premier League
19952,19953,2009/2010,14,2009-12-05,658878,1,3,Falkirk,Rangers,Scotland Premier League
19953,19954,2009/2010,14,2009-12-05,658879,2,0,Hibernian,Motherwell,Scotland Premier League
19954,19955,2009/2010,14,2009-12-05,658880,0,1,St. Johnstone FC,Kilmarnock,Scotland Premier League
19955,19956,2009/2010,14,2009-12-06,658881,2,1,Hamilton Academical FC,Heart of Midlothian,Scotland Premier League
19956,19957,2009/2010,14,2009-12-05,658882,3,0,Celtic,Aberdeen,Scotland Premier League
19957,19958,2009/2010,15,2009-12-12,658883,1,1,Kilmarnock,Hibernian,Scotland Premier League
19958,19959,2009/2010,15,2009-12-12,658884,1,1,St. Mirren,Falkirk,Scotland Premier League
19959,19960,2009/2010,15,2009-12-12,658885,1,2,Aberdeen,Hamilton Academical FC,Scotland Premier League
19960,19961,2009/2010,15,2009-12-12,658886,0,0,Heart of Midlothian,Dundee United,Scotland Premier League
19961,19962,2009/2010,15,2009-12-12,658887,2,3,Motherwell,Celtic,Scotland Premier League
19962,19963,2009/2010,15,2009-12-12,658888,3,0,Rangers,St. Johnstone FC,Scotland Premier League
19963,19964,2009/2010,16,2009-12-19,658889,0,2,Aberdeen,Hibernian,Scotland Premier League
19964,19965,2009/2010,16,2010-01-13,658890,0,1,Hamilton Academical FC,Dundee United,Scotland Premier League
19965,19966,2009/2010,16,2009-12-20,658891,2,1,Heart of Midlothian,Celtic,Scotland Premier League
19966,19967,2009/2010,16,2009-12-19,658892,1,2,Kilmarnock,Falkirk,Scotland Premier League
19967,19968,2009/2010,16,2009-12-19,658893,6,1,Rangers,Motherwell,Scotland Premier League
19968,19969,2009/2010,16,2009-12-19,658894,1,0,St. Johnstone FC,St. Mirren,Scotland Premier League
19969,19970,2009/2010,17,2009-12-26,658895,0,1,Falkirk,Heart of Midlothian,Scotland Premier League
19970,19971,2009/2010,17,2009-12-26,658896,0,0,Dundee United,Kilmarnock,Scotland Premier League
19971,19972,2009/2010,17,2010-01-12,658897,1,0,St. Mirren,Aberdeen,Scotland Premier League
